pkey,created_on,last_updated_on,version,balls,max_overs,inn_num,runs,src_id,wickets,batting_team_pkey,fielding_team_pkey,match_pkey
4269,"2021-02-15 01:16:00",NULL,0,109,NULL,2,112,104438,10,191,195,2346
4270,"2021-02-15 01:16:02",NULL,0,120,NULL,1,124,104443,7,192,194,2347
4271,"2021-02-15 01:16:02",NULL,0,110,NULL,2,125,104446,3,194,192,2347
4272,"2021-02-15 01:16:05",NULL,0,120,NULL,1,121,104452,5,191,196,2348
4273,"2021-02-15 01:16:05",NULL,0,120,NULL,2,120,104454,8,196,191,2348
4274,"2021-02-15 01:16:07",NULL,0,120,NULL,1,146,104457,3,193,195,2349
4275,"2021-02-15 01:16:07",NULL,0,108,NULL,2,118,104458,10,195,193,2349
4276,"2021-02-15 01:16:09",NULL,0,120,NULL,1,138,104473,5,196,194,2350
4277,"2021-02-15 01:16:09",NULL,0,119,NULL,2,140,104474,8,194,196,2350
4278,"2021-02-15 01:16:11",NULL,0,120,NULL,1,136,104482,7,191,193,2351
4279,"2021-02-15 01:16:11",NULL,0,117,NULL,2,137,104484,7,193,191,2351
4280,"2021-02-15 01:16:13",NULL,0,120,NULL,1,113,104494,4,195,194,2352
4281,"2021-02-15 01:16:13",NULL,0,118,NULL,2,91,104497,10,194,195,2352
4282,"2021-02-15 01:16:16",NULL,0,120,NULL,1,175,104503,6,196,192,2353
4283,"2021-02-15 01:16:16",NULL,0,120,NULL,2,121,104508,6,192,196,2353
4284,"2021-02-15 01:16:18",NULL,0,120,NULL,1,161,104522,6,193,191,2354
4285,"2021-02-15 01:16:18",NULL,0,111,NULL,2,138,104527,10,191,193,2354
4286,"2021-02-15 01:16:20",NULL,0,120,NULL,1,180,104531,4,196,194,2355
4287,"2021-02-15 01:16:20",NULL,0,120,NULL,2,122,104536,7,194,196,2355
4288,"2021-02-15 01:16:22",NULL,0,120,NULL,1,129,104546,5,191,195,2356
4289,"2021-02-15 01:16:22",NULL,0,101,NULL,2,131,104551,5,195,191,2356
4290,"2021-02-15 01:16:24",NULL,0,120,NULL,1,110,104555,6,193,192,2357
4291,"2021-02-15 01:16:24",NULL,0,107,NULL,2,112,104562,4,192,193,2357
4292,"2021-02-15 01:16:26",NULL,0,114,NULL,1,108,104570,10,194,195,2358
4293,"2021-02-15 01:16:26",NULL,0,119,NULL,2,109,104573,8,195,194,2358
4294,"2021-02-15 01:16:28",NULL,0,120,NULL,1,118,104576,10,196,192,2359
4295,"2021-02-15 01:16:28",NULL,0,106,NULL,2,77,104579,10,192,196,2359
4296,"2021-02-15 01:16:30",NULL,0,120,NULL,1,149,104593,4,194,193,2360
4297,"2021-02-15 01:16:30",NULL,0,120,NULL,2,135,104597,7,193,194,2360
4298,"2021-02-15 01:16:31",NULL,0,120,NULL,1,119,104601,5,192,191,2361
4299,"2021-02-15 01:16:31",NULL,0,88,NULL,2,125,104605,2,191,192,2361
4300,"2021-02-15 01:16:33",NULL,0,120,NULL,1,129,104615,9,196,195,2362
4301,"2021-02-15 01:16:33",NULL,0,110,NULL,2,130,104617,4,195,196,2362
4302,"2021-02-15 01:16:35",NULL,0,120,NULL,1,150,104620,6,194,191,2363
4303,"2021-02-15 01:16:35",NULL,0,95,NULL,2,152,104622,4,191,194,2363
4304,"2021-02-15 01:16:37",NULL,0,120,NULL,1,165,104638,6,193,195,2364
4305,"2021-02-15 01:16:37",NULL,0,119,NULL,2,163,104639,10,195,193,2364
4306,"2021-02-15 01:16:39",NULL,0,120,NULL,1,152,104643,7,191,196,2365
4307,"2021-02-15 01:16:39",NULL,0,107,NULL,2,116,104647,10,196,191,2365
4308,"2021-02-15 01:16:41",NULL,0,120,NULL,1,169,104650,5,192,194,2366
4309,"2021-02-15 01:16:41",NULL,0,120,NULL,2,170,104653,6,194,192,2366
4310,"2021-02-15 01:16:43",NULL,0,120,NULL,1,134,104658,8,193,196,2367
4311,"2021-02-15 01:16:43",NULL,0,120,NULL,2,131,104661,9,196,193,2367
4312,"2021-02-15 01:16:45",NULL,0,120,NULL,1,127,104664,6,192,195,2368
4313,"2021-02-15 01:16:45",NULL,0,99,NULL,2,128,104667,4,195,192,2368
4314,"2021-02-15 01:16:47",NULL,0,120,NULL,1,149,104678,8,195,194,2369
4315,"2021-02-15 01:16:47",NULL,0,120,NULL,2,124,104681,8,194,195,2369
4316,"2021-02-15 01:16:49",NULL,0,120,NULL,1,124,104683,9,193,191,2370
4317,"2021-02-15 01:16:49",NULL,0,102,NULL,2,127,104687,1,191,193,2370
4318,"2021-02-15 01:16:51",NULL,0,120,NULL,1,145,104693,6,195,191,2371
4319,"2021-02-15 01:16:51",NULL,0,108,NULL,2,112,104695,10,191,195,2371
4320,"2021-02-15 01:17:04",NULL,0,120,NULL,1,169,92313,5,200,199,2373
4321,"2021-02-15 01:17:04",NULL,0,120,NULL,2,158,92319,5,199,200,2373
4322,"2021-02-15 01:17:09",NULL,0,120,NULL,1,111,92318,9,202,201,2374
4323,"2021-02-15 01:17:09",NULL,0,120,NULL,2,111,92329,10,201,202,2374
4324,"2021-02-15 01:17:19",NULL,0,60,NULL,1,123,92342,4,205,201,2376
4325,"2021-02-15 01:17:19",NULL,0,60,NULL,2,96,92343,4,201,205,2376
4326,"2021-02-15 01:17:29",NULL,0,120,NULL,1,169,92350,4,208,204,2379
4327,"2021-02-15 01:17:29",NULL,0,120,NULL,2,122,92352,8,204,208,2379
4328,"2021-02-15 01:17:33",NULL,0,120,NULL,1,176,92381,6,208,203,2381
4329,"2021-02-15 01:17:33",NULL,0,120,NULL,2,127,92383,9,203,208,2381
4330,"2021-02-15 01:17:35",NULL,0,120,NULL,1,143,92382,9,206,197,2382
4331,"2021-02-15 01:17:35",NULL,0,120,NULL,2,113,92393,8,197,206,2382
4332,"2021-02-15 01:17:38",NULL,0,120,NULL,1,145,92429,6,205,202,2383
4333,"2021-02-15 01:17:38",NULL,0,108,NULL,2,146,92437,7,202,205,2383
4334,"2021-02-15 01:17:40",NULL,0,120,NULL,1,170,92474,9,208,202,2385
4335,"2021-02-15 01:17:40",NULL,0,118,NULL,2,171,92476,4,202,208,2385
4336,"2021-02-15 01:17:42",NULL,0,120,NULL,1,157,92548,7,200,202,2386
4337,"2021-02-15 01:17:42",NULL,0,120,NULL,2,133,92550,8,202,200,2386
4338,"2021-02-15 01:17:54",NULL,0,120,NULL,1,119,102992,8,209,210,2387
4339,"2021-02-15 01:17:54",NULL,0,118,NULL,2,123,102994,3,210,209,2387
4340,"2021-02-15 01:18:08",NULL,0,120,NULL,1,142,102995,6,212,211,2388
4341,"2021-02-15 01:18:08",NULL,0,120,NULL,2,141,102997,4,211,212,2388
4342,"2021-02-15 01:18:12",NULL,0,119,NULL,1,141,103005,10,209,211,2389
4343,"2021-02-15 01:18:12",NULL,0,120,NULL,2,131,103006,6,211,209,2389
4344,"2021-02-15 01:18:20",NULL,0,120,NULL,1,149,103010,2,213,214,2390
4345,"2021-02-15 01:18:20",NULL,0,118,NULL,2,152,103013,8,214,213,2390
4346,"2021-02-15 01:18:22",NULL,0,120,NULL,1,116,103034,9,213,210,2391
4347,"2021-02-15 01:18:22",NULL,0,110,NULL,2,118,103036,2,210,213,2391
4348,"2021-02-15 01:18:24",NULL,0,30,NULL,1,48,103044,4,212,214,2392
4349,"2021-02-15 01:18:24",NULL,0,30,NULL,2,34,103045,6,214,212,2392
4350,"2021-02-15 01:18:26",NULL,0,120,NULL,1,128,103056,9,211,214,2393
4351,"2021-02-15 01:18:26",NULL,0,113,NULL,2,130,103057,5,214,211,2393
4352,"2021-02-15 01:18:28",NULL,0,120,NULL,1,138,103060,3,212,210,2394
4353,"2021-02-15 01:18:28",NULL,0,112,NULL,2,122,103063,7,210,212,2394
4354,"2021-02-15 01:18:29",NULL,0,120,NULL,1,114,103084,9,209,213,2395
4355,"2021-02-15 01:18:29",NULL,0,114,NULL,2,115,103085,8,213,209,2395
4356,"2021-02-15 01:18:31",NULL,0,3,NULL,1,0,103086,8,211,210,2396
4357,"2021-02-15 01:18:31",NULL,0,113,NULL,2,107,103090,4,210,211,2396
4358,"2021-02-15 01:18:33",NULL,0,119,NULL,1,88,103098,10,209,214,2397
4359,"2021-02-15 01:18:33",NULL,0,117,NULL,2,93,103100,5,214,209,2397
4360,"2021-02-15 01:18:35",NULL,0,120,NULL,1,88,103102,8,212,213,2398
4361,"2021-02-15 01:18:35",NULL,0,110,NULL,2,94,103104,3,213,212,2398
4362,"2021-02-15 01:18:37",NULL,0,120,NULL,1,97,103126,6,211,213,2399
4363,"2021-02-15 01:18:37",NULL,0,42,NULL,2,32,103127,2,213,211,2399
4364,"2021-02-15 01:18:38",NULL,0,90,NULL,1,100,103130,6,214,210,2400
4365,"2021-02-15 01:18:38",NULL,0,90,NULL,2,98,103132,8,210,214,2400
4366,"2021-02-15 01:18:40",NULL,0,48,NULL,1,77,103142,4,209,212,2401
4367,"2021-02-15 01:18:40",NULL,0,48,NULL,2,52,103143,5,212,209,2401
4368,"2021-02-15 01:18:41",NULL,0,120,NULL,1,130,103145,7,211,210,2402
4369,"2021-02-15 01:18:41",NULL,0,96,NULL,2,105,103149,5,210,211,2402
4370,"2021-02-15 01:18:43",NULL,0,120,NULL,1,111,103159,7,209,211,2403
4371,"2021-02-15 01:18:43",NULL,0,120,NULL,2,112,103161,8,211,209,2403
4372,"2021-02-15 01:18:44",NULL,0,120,NULL,1,136,103163,8,213,214,2404
4373,"2021-02-15 01:18:44",NULL,0,120,NULL,2,129,103167,8,214,213,2404
4374,"2021-02-15 01:18:46",NULL,0,120,NULL,1,96,103178,9,210,209,2405
4375,"2021-02-15 01:18:46",NULL,0,114,NULL,2,99,103180,4,209,210,2405
4376,"2021-02-15 01:18:48",NULL,0,120,NULL,1,119,103182,3,212,211,2406
4377,"2021-02-15 01:18:48",NULL,0,120,NULL,2,114,103185,6,211,212,2406
4378,"2021-02-15 01:18:50",NULL,0,120,NULL,1,128,103193,4,210,213,2407
4379,"2021-02-15 01:18:50",NULL,0,114,NULL,2,132,103194,5,213,210,2407
4380,"2021-02-15 01:18:52",NULL,0,120,NULL,1,148,103196,7,214,212,2408
4381,"2021-02-15 01:18:52",NULL,0,120,NULL,2,134,103199,5,212,214,2408
4382,"2021-02-15 01:18:54",NULL,0,120,NULL,1,143,103208,8,209,213,2409
4383,"2021-02-15 01:18:54",NULL,0,120,NULL,2,142,103211,5,213,209,2409
4384,"2021-02-15 01:18:56",NULL,0,120,NULL,1,132,103212,3,212,210,2410
4385,"2021-02-15 01:18:56",NULL,0,84,NULL,2,74,103213,10,210,212,2410
4386,"2021-02-15 01:18:58",NULL,0,120,NULL,1,188,103222,2,214,209,2411
4387,"2021-02-15 01:18:58",NULL,0,120,NULL,2,136,103224,7,209,214,2411
4388,"2021-02-15 01:18:59",NULL,0,120,NULL,1,146,103225,8,213,212,2412
4389,"2021-02-15 01:18:59",NULL,0,120,NULL,2,133,103228,9,212,213,2412
4390,"2021-02-15 01:19:01",NULL,0,120,NULL,1,103,103234,9,211,213,2413
4391,"2021-02-15 01:19:01",NULL,0,88,NULL,2,104,103235,0,213,211,2413
4392,"2021-02-15 01:19:05",NULL,0,120,NULL,1,172,103237,7,210,214,2414
4393,"2021-02-15 01:19:05",NULL,0,120,NULL,2,116,103241,7,214,210,2414
4394,"2021-02-15 01:19:07",NULL,0,120,NULL,1,162,103256,6,209,212,2415
4395,"2021-02-15 01:19:07",NULL,0,120,NULL,2,130,103257,7,212,209,2415
4396,"2021-02-15 01:19:08",NULL,0,120,NULL,1,135,103259,6,211,214,2416
4397,"2021-02-15 01:19:08",NULL,0,120,NULL,2,115,103261,9,214,211,2416
4398,"2021-02-15 01:19:10",NULL,0,120,NULL,1,138,103295,9,212,213,2417
4399,"2021-02-15 01:19:10",NULL,0,115,NULL,2,108,103297,10,213,212,2417
4400,"2021-02-15 01:19:12",NULL,0,120,NULL,1,130,103300,7,214,209,2418
4401,"2021-02-15 01:19:12",NULL,0,102,NULL,2,87,103302,10,209,214,2418
4402,"2021-02-15 01:19:13",NULL,0,120,NULL,1,136,103324,7,212,214,2419
4403,"2021-02-15 01:19:13",NULL,0,110,NULL,2,137,103327,4,214,212,2419
4404,"2021-02-15 01:19:41",NULL,0,120,NULL,1,167,88862,8,215,219,2422
4405,"2021-02-15 01:19:41",NULL,0,120,NULL,2,161,88863,8,219,215,2422
4406,"2021-02-15 01:19:47",NULL,0,120,NULL,1,160,88900,7,217,220,2423
4407,"2021-02-15 01:19:47",NULL,0,120,NULL,2,135,88903,9,220,217,2423
4408,"2021-02-15 01:19:53",NULL,0,120,NULL,1,145,88916,8,219,221,2424
4409,"2021-02-15 01:19:53",NULL,0,113,NULL,2,147,88920,3,221,219,2424
4410,"2021-02-15 01:20:02",NULL,0,120,NULL,1,182,88981,6,217,221,2430
4411,"2021-02-15 01:20:02",NULL,0,120,NULL,2,179,88984,9,221,217,2430
4412,"2021-02-15 01:20:10",NULL,0,108,NULL,1,117,89074,9,217,215,2435
4413,"2021-02-15 01:20:10",NULL,0,106,NULL,2,119,89077,4,215,217,2435
4414,"2021-02-15 01:20:15",NULL,0,120,NULL,1,148,89108,4,215,221,2439
4415,"2021-02-15 01:20:15",NULL,0,120,NULL,2,146,89110,9,221,215,2439
4416,"2021-02-15 01:20:17",NULL,0,120,NULL,1,151,89117,5,220,219,2440
4417,"2021-02-15 01:20:17",NULL,0,120,NULL,2,151,89118,4,219,220,2440
4418,"2021-02-15 01:20:19",NULL,0,120,NULL,1,138,89139,9,215,221,2441
4419,"2021-02-15 01:20:19",NULL,0,120,NULL,2,118,89141,9,221,215,2441
4420,"2021-02-15 01:20:28",NULL,0,78,NULL,1,88,95909,3,215,221,2444
4421,"2021-02-15 01:20:31",NULL,0,120,NULL,1,154,95994,10,217,220,2445
4422,"2021-02-15 01:20:31",NULL,0,108,NULL,2,155,95998,4,220,217,2445
4423,"2021-02-15 01:20:36",NULL,0,120,NULL,1,143,95999,5,219,216,2446
4424,"2021-02-15 01:20:36",NULL,0,120,NULL,2,138,96001,8,216,219,2446
4425,"2021-02-15 01:20:39",NULL,0,120,NULL,1,166,96007,7,220,221,2447
4426,"2021-02-15 01:20:39",NULL,0,116,NULL,2,152,96018,10,221,220,2447
4427,"2021-02-15 01:20:43",NULL,0,120,NULL,1,133,96024,6,218,215,2448
4428,"2021-02-15 01:20:43",NULL,0,30,NULL,2,29,96034,1,215,218,2448
4429,"2021-02-15 01:20:44",NULL,0,120,NULL,1,163,96040,8,219,217,2449
4430,"2021-02-15 01:20:44",NULL,0,120,NULL,2,154,96041,9,217,219,2449
4431,"2021-02-15 01:20:46",NULL,0,66,NULL,1,82,96042,1,221,216,2450
4432,"2021-02-15 01:20:47",NULL,0,120,NULL,1,162,96054,7,218,219,2451
4433,"2021-02-15 01:20:47",NULL,0,113,NULL,2,163,96058,3,219,218,2451
4434,"2021-02-15 01:20:50",NULL,0,96,NULL,1,114,96062,3,215,220,2452
4435,"2021-02-15 01:20:50",NULL,0,61,NULL,2,107,96072,3,220,215,2452
4436,"2021-02-15 01:20:52",NULL,0,120,NULL,1,140,96077,4,221,218,2453
4437,"2021-02-15 01:20:52",NULL,0,88,NULL,2,144,96079,2,218,221,2453
4438,"2021-02-15 01:20:53",NULL,0,120,NULL,1,180,96082,7,216,217,2454
4439,"2021-02-15 01:20:53",NULL,0,119,NULL,2,181,96087,5,217,216,2454
4440,"2021-02-15 01:20:55",NULL,0,96,NULL,1,93,96095,8,215,219,2455
4441,"2021-02-15 01:20:55",NULL,0,50,NULL,2,55,96097,5,219,215,2455
4442,"2021-02-15 01:20:56",NULL,0,114,NULL,1,119,96098,7,218,217,2456
4443,"2021-02-15 01:20:56",NULL,0,114,NULL,2,125,96102,7,217,218,2456
4444,"2021-02-15 01:20:58",NULL,0,120,NULL,1,110,96110,8,215,216,2457
4445,"2021-02-15 01:20:58",NULL,0,71,NULL,2,115,96112,2,216,215,2457
4446,"2021-02-15 01:21:00",NULL,0,102,NULL,1,203,96115,3,219,220,2458
4447,"2021-02-15 01:21:00",NULL,0,99,NULL,2,133,96118,10,220,219,2458
4448,"2021-02-15 01:21:02",NULL,0,120,NULL,1,175,96147,4,220,216,2459
4449,"2021-02-15 01:21:02",NULL,0,88,NULL,2,180,96150,1,216,220,2459
4450,"2021-02-15 01:21:05",NULL,0,120,NULL,1,151,96158,8,217,221,2460
4451,"2021-02-15 01:21:05",NULL,0,96,NULL,2,154,96167,1,221,217,2460
4452,"2021-02-15 01:21:07",NULL,0,120,NULL,1,136,96174,8,218,216,2461
4453,"2021-02-15 01:21:07",NULL,0,106,NULL,2,137,96175,3,216,218,2461
4454,"2021-02-15 01:21:09",NULL,0,120,NULL,1,240,96178,2,219,221,2462
4455,"2021-02-15 01:21:09",NULL,0,120,NULL,2,241,96181,7,221,219,2462
4456,"2021-02-15 01:21:11",NULL,0,120,NULL,1,158,96183,9,215,217,2463
4457,"2021-02-15 01:21:11",NULL,0,106,NULL,2,164,96184,3,217,215,2463
4458,"2021-02-15 01:21:13",NULL,0,120,NULL,1,195,96185,4,218,220,2464
4459,"2021-02-15 01:21:13",NULL,0,120,NULL,2,178,96186,5,220,218,2464
4460,"2021-02-15 01:21:15",NULL,0,120,NULL,1,201,96192,7,219,216,2465
4461,"2021-02-15 01:21:15",NULL,0,120,NULL,2,164,96193,7,216,219,2465
4462,"2021-02-15 01:21:17",NULL,0,120,NULL,1,190,96207,5,217,220,2466
4463,"2021-02-15 01:21:17",NULL,0,117,NULL,2,170,96208,10,220,217,2466
4464,"2021-02-15 01:21:19",NULL,0,120,NULL,1,154,96221,10,217,216,2467
4465,"2021-02-15 01:21:19",NULL,0,118,NULL,2,128,96223,10,216,217,2467
4466,"2021-02-15 01:21:21",NULL,0,120,NULL,1,152,96245,6,217,219,2468
4467,"2021-02-15 01:21:21",NULL,0,120,NULL,2,144,96247,10,219,217,2468
4468,"2021-02-15 01:21:33",NULL,0,120,NULL,1,141,104955,8,223,222,2469
4469,"2021-02-15 01:21:33",NULL,0,93,NULL,2,142,104957,1,222,223,2469
4470,"2021-02-15 01:21:44",NULL,0,120,NULL,1,154,104959,8,225,224,2470
4471,"2021-02-15 01:21:44",NULL,0,120,NULL,2,147,104960,7,224,225,2470
4472,"2021-02-15 01:21:50",NULL,0,120,NULL,1,143,104967,5,226,225,2471
4473,"2021-02-15 01:21:50",NULL,0,113,NULL,2,144,104974,4,225,226,2471
4474,"2021-02-15 01:21:57",NULL,0,120,NULL,1,132,104975,7,227,224,2472
4475,"2021-02-15 01:21:57",NULL,0,118,NULL,2,133,104977,6,224,227,2472
4476,"2021-02-15 01:21:59",NULL,0,120,NULL,1,125,104993,9,227,222,2473
4477,"2021-02-15 01:21:59",NULL,0,105,NULL,2,129,104995,3,222,227,2473
4478,"2021-02-15 01:22:01",NULL,0,120,NULL,1,141,104998,7,223,226,2474
4479,"2021-02-15 01:22:01",NULL,0,113,NULL,2,122,104999,10,226,223,2474
4480,"2021-02-15 01:22:05",NULL,0,118,NULL,1,128,105006,10,224,226,2475
4481,"2021-02-15 01:22:05",NULL,0,120,NULL,2,100,105007,9,226,224,2475
4482,"2021-02-15 01:22:07",NULL,0,120,NULL,1,101,105008,8,223,227,2476
4483,"2021-02-15 01:22:07",NULL,0,89,NULL,2,103,105009,0,227,223,2476
4484,"2021-02-15 01:22:08",NULL,0,120,NULL,1,134,105016,9,222,225,2477
4485,"2021-02-15 01:22:08",NULL,0,60,NULL,2,58,105018,6,225,222,2477
4486,"2021-02-15 01:22:13",NULL,0,120,NULL,1,126,105027,9,224,222,2479
4487,"2021-02-15 01:22:13",NULL,0,117,NULL,2,127,105029,3,222,224,2479
4488,"2021-02-15 01:22:15",NULL,0,120,NULL,1,127,105030,6,225,223,2480
4489,"2021-02-15 01:22:15",NULL,0,112,NULL,2,128,105031,4,223,225,2480
4490,"2021-02-15 01:22:17",NULL,0,120,NULL,1,114,105040,7,225,227,2481
4491,"2021-02-15 01:22:17",NULL,0,120,NULL,2,103,105042,5,227,225,2481
4492,"2021-02-15 01:22:19",NULL,0,120,NULL,1,141,105043,8,223,224,2482
4493,"2021-02-15 01:22:19",NULL,0,120,NULL,2,117,105044,7,224,223,2482
4494,"2021-02-15 01:22:20",NULL,0,120,NULL,1,105,105056,7,226,222,2483
4495,"2021-02-15 01:22:20",NULL,0,120,NULL,2,105,105058,7,222,226,2483
4496,"2021-02-15 01:22:22",NULL,0,120,NULL,1,147,105062,9,227,224,2484
4497,"2021-02-15 01:22:22",NULL,0,120,NULL,2,80,105063,9,224,227,2484
4498,"2021-02-15 01:22:24",NULL,0,120,NULL,1,169,105077,4,226,225,2485
4499,"2021-02-15 01:22:24",NULL,0,120,NULL,2,121,105079,9,225,226,2485
4500,"2021-02-15 01:22:25",NULL,0,120,NULL,1,138,105081,9,223,222,2486
4501,"2021-02-15 01:22:25",NULL,0,117,NULL,2,108,105082,10,222,223,2486
4502,"2021-02-15 01:22:27",NULL,0,120,NULL,1,111,105087,9,226,227,2487
4503,"2021-02-15 01:22:27",NULL,0,114,NULL,2,117,105089,6,227,226,2487
4504,"2021-02-15 01:22:29",NULL,0,120,NULL,1,153,105095,5,224,225,2488
4505,"2021-02-15 01:22:29",NULL,0,120,NULL,2,124,105097,4,225,224,2488
4506,"2021-02-15 01:22:31",NULL,0,120,NULL,1,118,105098,8,227,222,2489
4507,"2021-02-15 01:22:31",NULL,0,118,NULL,2,119,105099,8,222,227,2489
4508,"2021-02-15 01:22:32",NULL,0,120,NULL,1,113,105104,8,226,223,2490
4509,"2021-02-15 01:22:32",NULL,0,108,NULL,2,117,105107,5,223,226,2490
4512,"2021-02-15 01:22:35",NULL,0,120,NULL,1,86,105113,9,223,227,2492
4513,"2021-02-15 01:22:35",NULL,0,103,NULL,2,87,105115,4,227,223,2492
4514,"2021-02-15 01:22:37",NULL,0,120,NULL,1,76,105117,6,226,224,2493
4515,"2021-02-15 01:22:37",NULL,0,77,NULL,2,80,105118,0,224,226,2493
4516,"2021-02-15 01:22:39",NULL,0,120,NULL,1,99,105132,8,226,227,2494
4517,"2021-02-15 01:22:39",NULL,0,97,NULL,2,102,105133,3,227,226,2494
4518,"2021-02-15 01:22:41",NULL,0,120,NULL,1,101,105136,8,225,223,2495
4519,"2021-02-15 01:22:41",NULL,0,120,NULL,2,97,105141,9,223,225,2495
4520,"2021-02-15 01:22:43",NULL,0,120,NULL,1,111,105154,6,222,226,2496
4521,"2021-02-15 01:22:43",NULL,0,119,NULL,2,107,105156,10,226,222,2496
4522,"2021-02-15 01:22:45",NULL,0,120,NULL,1,104,105158,8,223,224,2497
4523,"2021-02-15 01:22:45",NULL,0,120,NULL,2,102,105159,7,224,223,2497
4524,"2021-02-15 01:22:47",NULL,0,120,NULL,1,133,105189,6,227,225,2498
4525,"2021-02-15 01:22:47",NULL,0,120,NULL,2,111,105192,9,225,227,2498
4526,"2021-02-15 01:22:48",NULL,0,120,NULL,1,84,105200,8,224,222,2499
4527,"2021-02-15 01:22:48",NULL,0,98,NULL,2,85,105202,1,222,224,2499
4528,"2021-02-15 01:22:50",NULL,0,120,NULL,1,117,105252,9,224,222,2500
4529,"2021-02-15 01:22:50",NULL,0,119,NULL,2,121,105255,5,222,224,2500
4530,"2021-02-15 01:22:52",NULL,0,120,NULL,1,172,105259,2,227,223,2501
4531,"2021-02-15 01:22:52",NULL,0,110,NULL,2,97,105265,10,223,227,2501
4532,"2021-02-15 01:22:54",NULL,0,120,NULL,1,113,105286,9,227,222,2502
4533,"2021-02-15 01:22:54",NULL,0,115,NULL,2,115,105287,4,222,227,2502
4534,"2021-02-15 01:23:08",NULL,0,120,NULL,1,57,104089,10,229,228,2503
4535,"2021-02-15 01:23:08",NULL,0,79,NULL,2,61,104095,2,228,229,2503
4536,"2021-02-15 01:23:21",NULL,0,120,NULL,1,168,104099,7,231,230,2504
4537,"2021-02-15 01:23:21",NULL,0,120,NULL,2,125,104100,8,230,231,2504
4538,"2021-02-15 01:23:36",NULL,0,120,NULL,1,154,104105,4,232,233,2505
4539,"2021-02-15 01:23:36",NULL,0,120,NULL,2,150,104107,4,233,232,2505
4540,"2021-02-15 01:23:38",NULL,0,120,NULL,1,195,104110,4,228,231,2506
4541,"2021-02-15 01:23:38",NULL,0,118,NULL,2,198,104114,3,231,228,2506
4542,"2021-02-15 01:23:40",NULL,0,107,NULL,1,126,104123,10,233,228,2508
4543,"2021-02-15 01:23:40",NULL,0,95,NULL,2,132,104128,2,228,233,2508
4544,"2021-02-15 01:23:42",NULL,0,110,NULL,1,98,104142,10,232,231,2509
4545,"2021-02-15 01:23:42",NULL,0,92,NULL,2,99,104145,2,231,232,2509
4546,"2021-02-15 01:23:43",NULL,0,120,NULL,1,130,104148,8,229,233,2510
4547,"2021-02-15 01:23:43",NULL,0,119,NULL,2,128,104150,10,233,229,2510
4548,"2021-02-15 01:23:49",NULL,0,120,NULL,1,102,104218,9,230,229,2516
4549,"2021-02-15 01:23:49",NULL,0,111,NULL,2,105,104221,5,229,230,2516
4550,"2021-02-15 01:23:51",NULL,0,119,NULL,1,147,104225,10,228,232,2517
4551,"2021-02-15 01:23:51",NULL,0,119,NULL,2,142,104229,10,232,228,2517
4552,"2021-02-15 01:23:53",NULL,0,120,NULL,1,164,104232,4,232,230,2518
4553,"2021-02-15 01:23:53",NULL,0,120,NULL,2,140,104236,7,230,232,2518
4554,"2021-02-15 01:23:55",NULL,0,90,NULL,1,125,104240,5,229,228,2519
4555,"2021-02-15 01:23:55",NULL,0,90,NULL,2,119,104241,5,228,229,2519
4556,"2021-02-15 01:23:56",NULL,0,120,NULL,1,108,104244,8,233,231,2520
4557,"2021-02-15 01:23:56",NULL,0,108,NULL,2,109,104247,5,231,233,2520
4558,"2021-02-15 01:23:58",NULL,0,120,NULL,1,176,104251,5,230,228,2521
4559,"2021-02-15 01:23:58",NULL,0,108,NULL,2,179,104254,3,228,230,2521
4560,"2021-02-15 01:24:00",NULL,0,120,NULL,1,184,104256,4,232,229,2522
4561,"2021-02-15 01:24:00",NULL,0,117,NULL,2,110,104258,10,229,232,2522
4562,"2021-02-15 01:24:02",NULL,0,120,NULL,1,198,104261,3,233,230,2523
4563,"2021-02-15 01:24:02",NULL,0,120,NULL,2,146,104263,8,230,233,2523
4564,"2021-02-15 01:24:05",NULL,0,120,NULL,1,180,104268,4,229,231,2524
4565,"2021-02-15 01:24:05",NULL,0,120,NULL,2,178,104271,7,231,229,2524
4566,"2021-02-15 01:24:19",NULL,0,120,NULL,1,209,96908,4,235,234,2539
4567,"2021-02-15 01:24:19",NULL,0,120,NULL,2,174,96907,7,234,235,2539
4568,"2021-02-15 01:24:27",NULL,0,120,NULL,1,156,96917,8,237,236,2540
4569,"2021-02-15 01:24:27",NULL,0,120,NULL,2,153,96918,9,236,237,2540
4570,"2021-02-15 01:24:36",NULL,0,120,NULL,1,162,96927,7,238,239,2541
4571,"2021-02-15 01:24:36",NULL,0,118,NULL,2,144,96930,10,239,238,2541
4572,"2021-02-15 01:24:39",NULL,0,120,NULL,1,192,96941,4,237,234,2542
4573,"2021-02-15 01:24:39",NULL,0,120,NULL,2,183,96943,6,234,237,2542
4574,"2021-02-15 01:24:41",NULL,0,120,NULL,1,129,96954,9,235,239,2543
4575,"2021-02-15 01:24:41",NULL,0,119,NULL,2,112,96956,10,239,235,2543
4576,"2021-02-15 01:24:43",NULL,0,120,NULL,1,120,96977,9,238,234,2544
4577,"2021-02-15 01:24:43",NULL,0,103,NULL,2,124,96983,3,234,238,2544
4578,"2021-02-15 01:24:46",NULL,0,120,NULL,1,144,96994,7,235,236,2545
4579,"2021-02-15 01:24:46",NULL,0,109,NULL,2,119,97003,10,236,235,2545
